timestamp,cpu_percent,cpu_count_logical,cpu_count_physical,ram_total_GB,ram_used_percent,ram_available_GB,swap_used_percent,disk_total_GB,disk_used_percent,disk_read_MB,disk_write_MB,net_sent_MB,net_recv_MB,battery_percent,battery_plugged,process_count
2025-10-11 02:30:32,22.6,32,24,31.71,61.5,12.2,2.2,930.5,97.5,0.0,6.57,0.007,0.001,100,True,386
2025-10-11 02:30:34,24.3,32,24,31.71,61.5,12.19,2.2,930.5,97.5,0.0,6.602,0.0,0.002,100,True,386
2025-10-11 02:30:35,23.5,32,24,31.71,61.5,12.2,2.2,930.5,97.5,0.0,13.289,0.0,0.001,100,True,386
2025-10-11 02:30:36,28.9,32,24,31.71,61.6,12.18,2.2,930.5,97.5,0.0,13.328,0.0,0.002,100,True,391
2025-10-11 02:30:37,35.9,32,24,31.71,61.7,12.14,2.2,930.5,97.5,0.0,6.849,0.0,0.004,100,True,399
2025-10-11 02:30:38,50.4,32,24,31.71,61.8,12.12,2.2,930.5,97.5,0.0,7.646,0.0,0.002,100,True,397
2025-10-11 02:30:39,50.3,32,24,31.71,61.8,12.11,2.2,930.5,97.5,0.0,7.726,0.0,0.004,100,True,397
2025-10-11 02:30:40,52.6,32,24,31.71,61.8,12.11,2.2,930.5,97.5,0.0,4.625,0.001,0.002,100,True,397
2025-10-11 02:30:41,50.3,32,24,31.71,61.8,12.11,2.2,930.5,97.5,0.0,7.835,0.0,0.001,100,True,397
2025-10-11 02:30:42,52.1,32,24,31.71,61.7,12.13,2.2,930.5,97.5,0.027,8.633,0.0,0.001,100,True,397
2025-10-11 02:30:43,52.2,32,24,31.71,61.8,12.12,2.2,930.5,97.5,0.0,8.633,0.0,0.002,100,True,397
2025-10-11 02:30:44,49.5,32,24,31.71,61.8,12.12,2.2,930.5,97.5,0.0,9.352,0.001,0.003,100,True,398
2025-10-11 02:30:45,54.1,32,24,31.71,61.8,12.13,2.2,930.5,97.5,0.0,6.829,0.0,0.004,100,True,397
2025-10-11 02:30:46,52.4,32,24,31.71,61.7,12.15,2.2,930.5,97.5,0.004,8.669,0.004,0.008,100,True,397
2025-10-11 02:30:47,51.4,32,24,31.71,61.7,12.15,2.2,930.5,97.5,0.0,7.669,0.0,0.002,100,True,397
2025-10-11 02:30:48,47.9,32,24,31.71,61.7,12.14,2.2,930.5,97.5,0.0,5.629,0.0,0.001,100,True,397
2025-10-11 02:30:49,53.1,32,24,31.71,61.8,12.12,2.2,930.5,97.5,0.0,0.029,0.0,0.002,100,True,399
2025-10-11 02:30:50,54.9,32,24,31.71,61.7,12.13,2.2,930.5,97.5,0.0,2.058,0.0,0.002,100,True,398
2025-10-11 02:30:51,57.2,32,24,31.71,61.7,12.13,2.2,930.5,97.5,0.092,1.323,0.033,0.002,100,True,398
2025-10-11 02:30:52,57.9,32,24,31.71,61.8,12.12,2.2,930.5,97.5,0.02,3.598,0.033,0.02,100,True,398
2025-10-11 02:30:53,62.0,32,24,31.71,61.8,12.12,2.2,930.5,97.5,0.031,7.284,0.001,0.002,100,True,398
2025-10-11 02:30:54,63.9,32,24,31.71,61.8,12.13,2.2,930.5,97.5,0.023,1.18,0.0,0.001,100,True,398
2025-10-11 02:30:55,58.4,32,24,31.71,61.8,12.12,2.2,930.5,97.5,0.012,3.096,0.0,0.0,100,True,398
2025-10-11 02:30:56,51.7,32,24,31.71,61.8,12.12,2.2,930.5,97.5,0.0,3.91,0.0,0.002,100,True,399
2025-10-11 02:30:57,45.5,32,24,31.71,61.8,12.12,2.2,930.5,97.5,0.0,0.167,0.0,0.001,100,True,397
2025-10-11 02:30:58,45.9,32,24,31.71,61.8,12.12,2.2,930.5,97.5,0.0,0.213,0.0,0.001,100,True,397
2025-10-11 02:30:59,48.1,32,24,31.71,61.8,12.12,2.2,930.5,97.5,0.0,0.135,0.0,0.002,100,True,397
2025-10-11 02:31:00,48.8,32,24,31.71,61.8,12.12,2.2,930.5,97.5,0.0,0.496,0.0,0.002,100,True,397
2025-10-11 02:31:01,49.7,32,24,31.71,61.7,12.13,2.2,930.5,97.5,0.023,0.115,0.0,0.004,100,True,397
2025-10-11 02:31:02,47.0,32,24,31.71,61.8,12.13,2.2,930.5,97.5,0.0,0.17,0.001,0.004,100,True,397
2025-10-11 02:31:04,50.7,32,24,31.71,61.8,12.12,2.2,930.5,97.5,0.0,0.294,0.001,0.005,100,True,399
2025-10-11 02:31:05,45.7,32,24,31.71,61.8,12.12,2.2,930.5,97.5,0.0,0.0,0.0,0.001,100,True,397
2025-10-11 02:31:06,43.9,32,24,31.71,61.8,12.12,2.2,930.5,97.5,0.0,0.146,0.003,0.002,100,True,397
2025-10-11 02:31:07,48.0,32,24,31.71,61.7,12.15,2.2,930.5,97.5,0.0,0.18,0.0,0.002,100,True,397
2025-10-11 02:31:08,48.8,32,24,31.71,61.7,12.15,2.2,930.5,97.5,0.062,0.083,0.0,0.001,100,True,397
2025-10-11 02:31:09,48.1,32,24,31.71,61.7,12.14,2.2,930.5,97.5,0.0,0.122,0.001,0.004,100,True,397
2025-10-11 02:31:10,50.5,32,24,31.71,61.7,12.15,2.2,930.5,97.5,0.0,0.0,0.001,0.004,100,True,397
2025-10-11 02:31:11,46.5,32,24,31.71,61.7,12.15,2.2,930.5,97.5,0.0,0.16,0.0,0.002,100,True,397
2025-10-11 02:31:12,46.4,32,24,31.71,61.7,12.14,2.2,930.5,97.5,0.0,0.043,0.0,0.002,100,True,397
2025-10-11 02:31:13,44.3,32,24,31.71,61.7,12.14,2.2,930.5,97.5,0.0,0.043,0.001,0.004,100,True,397
2025-10-11 02:31:14,50.3,32,24,31.71,61.7,12.14,2.2,930.5,97.5,0.0,0.031,0.0,0.002,100,True,397
2025-10-11 02:31:15,45.1,32,24,31.71,61.7,12.14,2.2,930.5,97.5,0.0,0.047,0.0,0.001,100,True,397
2025-10-11 02:31:16,45.7,32,24,31.71,61.7,12.13,2.2,930.5,97.5,0.0,0.036,0.0,0.002,100,True,399
2025-10-11 02:31:17,46.8,32,24,31.71,61.7,12.14,2.2,930.5,97.5,0.0,0.016,0.033,0.005,100,True,397
2025-10-11 02:31:18,51.4,32,24,31.71,61.7,12.14,2.2,930.5,97.5,0.0,0.0,0.038,0.026,100,True,397
2025-10-11 02:31:19,46.9,32,24,31.71,61.7,12.13,2.2,930.5,97.5,0.0,0.024,0.0,0.004,100,True,397
2025-10-11 02:31:20,43.8,32,24,31.71,61.7,12.13,2.2,930.5,97.5,0.0,0.061,0.001,0.006,100,True,397
2025-10-11 02:31:21,47.8,32,24,31.71,61.7,12.14,2.2,930.5,97.5,0.012,0.232,0.0,0.002,100,True,396
2025-10-11 02:31:22,52.4,32,24,31.71,61.7,12.15,2.2,930.5,97.5,0.059,0.0,0.0,0.002,100,True,396
2025-10-11 02:31:23,51.9,32,24,31.71,61.7,12.14,2.2,930.5,97.5,0.02,0.551,0.001,0.005,100,True,398
2025-10-11 02:31:24,53.3,32,24,31.71,61.7,12.14,2.2,930.5,97.5,0.047,0.267,0.0,0.004,100,True,398
2025-10-11 02:31:25,54.9,32,24,31.71,61.8,12.12,2.2,930.5,97.5,0.008,0.453,0.001,0.003,100,True,402
2025-10-11 02:31:26,62.5,32,24,31.71,61.8,12.1,2.2,930.5,97.5,0.0,0.004,0.0,0.002,100,True,406
2025-10-11 02:31:27,71.3,32,24,31.71,61.9,12.07,2.2,930.5,97.5,0.0,0.043,0.001,0.004,100,True,408
2025-10-11 02:31:28,80.4,32,24,31.71,62.0,12.06,2.2,930.5,97.5,0.0,0.089,0.0,0.001,100,True,410
2025-10-11 02:31:29,80.0,32,24,31.71,62.0,12.05,2.2,930.5,97.5,0.0,0.071,0.0,0.001,100,True,408
2025-10-11 02:31:30,82.4,32,24,31.71,62.0,12.05,2.2,930.5,97.5,0.0,0.296,0.002,0.053,100,True,408
2025-10-11 02:31:32,88.0,32,24,31.71,62.1,12.01,2.2,930.5,97.5,0.016,0.133,0.01,0.006,100,True,408
2025-10-11 02:31:33,85.3,32,24,31.71,62.1,12.01,2.2,930.5,97.5,0.0,0.38,0.001,0.003,100,True,408
2025-10-11 02:31:34,83.8,32,24,31.71,62.1,12.01,2.2,930.5,97.5,0.031,0.12,0.001,0.002,100,True,410
2025-10-11 02:31:35,81.3,32,24,31.71,62.1,12.01,2.2,930.5,97.5,0.0,0.06,0.0,0.001,100,True,408
2025-10-11 02:31:36,80.1,32,24,31.71,62.1,12.01,2.2,930.5,97.5,0.0,0.004,0.0,0.001,100,True,408
2025-10-11 02:31:37,81.0,32,24,31.71,62.1,12.0,2.2,930.5,97.5,0.0,0.887,0.0,0.003,100,True,408
2025-10-11 02:31:38,79.7,32,24,31.71,62.1,12.0,2.2,930.5,97.5,0.0,0.112,0.001,0.001,100,True,408
2025-10-11 02:31:39,84.4,32,24,31.71,62.2,12.0,2.2,930.5,97.5,0.0,0.03,0.0,0.002,100,True,410
2025-10-11 02:31:40,79.5,32,24,31.71,62.1,12.01,2.2,930.5,97.5,0.0,0.016,0.001,0.002,100,True,407
2025-10-11 02:31:41,79.4,32,24,31.71,62.1,12.0,2.2,930.5,97.5,0.0,0.135,0.0,0.002,100,True,407
2025-10-11 02:31:42,80.8,32,24,31.71,62.2,12.0,2.2,930.5,97.5,0.005,0.053,0.0,0.002,100,True,407
2025-10-11 02:31:43,79.4,32,24,31.71,62.1,12.0,2.2,930.5,97.5,0.0,0.03,0.0,0.004,100,True,407
2025-10-11 02:31:44,80.6,32,24,31.71,62.1,12.01,2.2,930.5,97.5,0.0,0.034,0.001,0.007,100,True,407
2025-10-11 02:31:45,82.6,32,24,31.71,62.2,12.0,2.2,930.5,97.5,0.0,0.0,0.0,0.003,100,True,407
2025-10-11 02:31:46,83.1,32,24,31.71,62.2,12.0,2.2,930.5,97.5,0.0,0.128,0.0,0.001,100,True,409
2025-10-11 02:31:47,79.5,32,24,31.71,62.2,12.0,2.2,930.5,97.5,0.0,0.068,0.0,0.003,100,True,407
2025-10-11 02:31:48,79.4,32,24,31.71,62.1,12.0,2.2,930.5,97.5,0.0,0.042,0.0,0.002,100,True,407
2025-10-11 02:31:49,83.6,32,24,31.71,62.2,12.0,2.2,930.5,97.5,0.0,0.051,0.0,0.004,100,True,408
2025-10-11 02:31:50,84.2,32,24,31.71,62.2,11.99,2.2,930.5,97.5,0.0,0.051,0.0,0.002,100,True,408
2025-10-11 02:31:52,85.2,32,24,31.71,62.2,11.98,2.2,930.5,97.5,0.02,0.15,0.0,0.001,100,True,410
2025-10-11 02:31:53,80.9,32,24,31.71,62.2,11.98,2.2,930.5,97.5,0.0,0.512,0.0,0.001,100,True,408
2025-10-11 02:31:54,84.4,32,24,31.71,62.2,11.98,2.2,930.5,97.5,0.031,0.0,0.0,0.007,100,True,408
2025-10-11 02:31:55,86.1,32,24,31.71,62.2,11.98,2.2,930.5,97.5,0.117,0.479,0.001,0.002,100,True,408
2025-10-11 02:31:56,82.1,32,24,31.71,62.2,11.98,2.2,930.5,97.5,0.0,0.619,0.006,0.005,100,True,408
2025-10-11 02:31:57,80.1,32,24,31.71,62.3,11.96,2.2,930.5,97.5,0.0,2.609,0.0,0.002,100,True,410
2025-10-11 02:31:58,79.0,32,24,31.71,62.2,11.97,2.2,930.5,97.5,0.0,0.028,0.0,0.001,100,True,408
2025-10-11 02:31:59,81.5,32,24,31.71,60.4,12.57,2.2,930.5,97.5,0.0,0.082,0.006,0.024,100,True,408
2025-10-11 02:32:00,83.9,32,24,31.71,60.4,12.56,2.2,930.5,97.5,0.0,0.512,0.006,0.016,100,True,408
2025-10-11 02:32:01,79.0,32,24,31.71,60.4,12.56,2.2,930.5,97.5,0.0,0.27,0.005,0.063,100,True,408
2025-10-11 02:32:02,80.6,32,24,31.71,60.4,12.56,2.2,930.5,97.5,0.006,0.156,0.0,0.0,100,True,408
2025-10-11 02:32:03,78.9,32,24,31.71,60.4,12.56,2.2,930.5,97.5,0.0,0.0,0.001,0.003,100,True,408
2025-10-11 02:32:04,78.9,32,24,31.71,60.4,12.56,2.2,930.5,97.5,0.0,0.04,0.101,0.007,100,True,408
2025-10-11 02:32:05,83.1,32,24,31.71,60.4,12.56,2.2,930.5,97.5,0.0,0.053,0.003,0.012,100,True,408
2025-10-11 02:32:06,82.8,32,24,31.71,60.3,12.59,2.2,930.5,97.5,0.0,0.079,0.004,0.018,100,True,408
2025-10-11 02:32:07,82.7,32,24,31.71,60.3,12.59,2.2,930.5,97.5,0.0,3.27,0.0,0.002,100,True,408
2025-10-11 02:32:08,81.2,32,24,31.71,60.3,12.59,2.2,930.5,97.5,0.0,0.119,0.001,0.001,100,True,408
2025-10-11 02:32:09,82.8,32,24,31.71,60.3,12.59,2.2,930.5,97.5,0.0,0.101,0.006,0.014,100,True,410
2025-10-11 02:32:10,80.6,32,24,31.71,60.3,12.59,2.2,930.5,97.5,0.0,0.181,0.0,0.003,100,True,408
2025-10-11 02:32:12,80.6,32,24,31.71,60.3,12.58,2.2,930.5,97.5,0.0,0.0,0.0,0.001,100,True,408
2025-10-11 02:32:13,80.8,32,24,31.71,60.3,12.58,2.2,930.5,97.5,0.0,0.088,0.0,0.001,100,True,408
2025-10-11 02:32:15,85.0,32,24,31.71,60.4,12.57,2.2,930.5,97.5,0.0,0.123,0.001,0.003,100,True,410
2025-10-11 02:32:16,84.5,32,24,31.71,60.3,12.57,2.2,930.5,97.5,0.0,0.183,0.0,0.002,100,True,408
2025-10-11 02:32:17,80.0,32,24,31.71,60.3,12.58,2.2,930.5,97.5,0.0,0.004,0.006,0.001,100,True,408
2025-10-11 02:32:18,86.6,32,24,31.71,60.3,12.58,2.2,930.5,97.5,0.0,0.037,0.0,0.001,100,True,408
2025-10-11 02:32:19,83.7,32,24,31.71,60.3,12.58,2.2,930.5,97.5,0.0,0.047,0.0,0.001,100,True,408
2025-10-11 02:32:20,85.1,32,24,31.71,60.4,12.57,2.2,930.5,97.5,0.0,0.137,0.001,0.001,100,True,410
2025-10-11 02:32:21,84.1,32,24,31.71,60.3,12.59,2.2,930.5,97.5,0.062,0.086,0.0,0.001,100,True,408
2025-10-11 02:32:22,78.9,32,24,31.71,60.2,12.61,2.2,930.5,97.5,0.0,0.026,0.0,0.002,100,True,407
2025-10-11 02:32:23,81.2,32,24,31.71,60.2,12.61,2.2,930.5,97.5,0.004,0.065,0.0,0.002,100,True,407
2025-10-11 02:32:24,83.9,32,24,31.71,60.2,12.61,2.2,930.5,97.5,0.031,0.644,0.0,0.002,100,True,407
2025-10-11 02:32:25,84.5,32,24,31.71,60.2,12.61,2.2,930.5,97.5,0.062,0.784,0.0,0.002,100,True,407
2025-10-11 02:32:26,81.7,32,24,31.71,60.3,12.6,2.2,930.5,97.5,0.0,0.004,0.0,0.001,100,True,407
2025-10-11 02:32:27,80.8,32,24,31.71,60.3,12.6,2.2,930.5,97.5,0.0,0.246,0.004,0.009,100,True,409
2025-10-11 02:32:28,78.8,32,24,31.71,60.3,12.59,2.2,930.5,97.5,0.0,0.042,0.0,0.003,100,True,407
2025-10-11 02:32:29,77.4,32,24,31.71,60.3,12.6,2.2,930.5,97.5,0.0,0.289,0.0,0.001,100,True,407
2025-10-11 02:32:30,80.0,32,24,31.71,60.3,12.6,2.2,930.5,97.5,0.0,0.0,0.005,0.008,100,True,407
2025-10-11 02:32:31,77.8,32,24,31.71,60.3,12.59,2.2,930.5,97.5,0.07,0.164,0.008,0.006,100,True,407
2025-10-11 02:32:32,79.2,32,24,31.71,60.3,12.58,2.2,930.5,97.5,0.0,0.026,0.0,0.001,100,True,409
2025-10-11 02:32:33,79.8,32,24,31.71,60.3,12.59,2.2,930.5,97.5,0.0,0.043,0.0,0.004,100,True,407
2025-10-11 02:32:34,78.6,32,24,31.71,60.3,12.59,2.2,930.5,97.5,0.0,0.0,0.0,0.001,100,True,407
2025-10-11 02:32:35,81.3,32,24,31.71,60.3,12.59,2.2,930.5,97.5,0.0,0.036,0.0,0.001,100,True,407
2025-10-11 02:32:37,80.6,32,24,31.71,60.3,12.58,2.2,930.5,97.5,0.176,0.059,0.0,0.003,100,True,407
2025-10-11 02:32:38,80.2,32,24,31.71,60.4,12.57,2.2,930.5,97.5,0.0,0.031,0.0,0.003,100,True,407
2025-10-11 02:32:39,78.8,32,24,31.71,60.3,12.58,2.2,930.5,97.5,0.0,0.0,0.0,0.001,100,True,407
2025-10-11 02:32:40,82.2,32,24,31.71,60.3,12.58,2.2,930.5,97.5,0.0,0.023,0.0,0.002,100,True,407
2025-10-11 02:32:41,81.3,32,24,31.71,60.3,12.58,2.2,930.5,97.5,0.0,0.133,0.0,0.003,100,True,407
2025-10-11 02:32:42,77.9,32,24,31.71,60.3,12.6,2.2,930.5,97.5,0.002,0.117,0.0,0.001,100,True,407
2025-10-11 02:32:43,79.4,32,24,31.71,60.3,12.6,2.2,930.5,97.5,0.0,0.042,0.0,0.002,100,True,407
2025-10-11 02:32:44,77.8,32,24,31.71,60.3,12.6,2.2,930.5,97.5,0.0,0.0,0.001,0.004,100,True,407
2025-10-11 02:32:45,78.4,32,24,31.71,60.3,12.59,2.2,930.5,97.5,0.0,0.055,0.0,0.003,100,True,409
2025-10-11 02:32:46,78.0,32,24,31.71,60.3,12.59,2.2,930.5,97.5,0.0,0.045,0.0,0.004,100,True,407
2025-10-11 02:32:47,78.5,32,24,31.71,60.3,12.6,2.2,930.5,97.5,0.0,0.054,0.0,0.001,100,True,407
2025-10-11 02:32:48,79.7,32,24,31.71,60.3,12.6,2.2,930.5,97.5,0.0,0.004,0.0,0.002,100,True,407
2025-10-11 02:32:49,79.8,32,24,31.71,60.3,12.59,2.2,930.5,97.5,0.0,0.065,0.0,0.003,100,True,407
2025-10-11 02:32:50,85.8,32,24,31.71,60.4,12.57,2.2,930.5,97.5,0.0,0.068,0.0,0.003,100,True,410
2025-10-11 02:32:51,83.3,32,24,31.71,60.3,12.57,2.2,930.5,97.5,0.0,0.207,0.0,0.001,100,True,408
2025-10-11 02:32:52,84.0,32,24,31.71,60.3,12.58,2.2,930.5,97.5,0.039,0.035,0.0,0.001,100,True,408
2025-10-11 02:32:53,83.4,32,24,31.71,60.3,12.57,2.2,930.5,97.5,0.016,1.355,0.0,0.002,100,True,408
2025-10-11 02:32:54,87.9,32,24,31.71,60.4,12.57,2.2,930.5,97.5,0.008,0.527,0.0,0.001,100,True,408
2025-10-11 02:32:55,82.5,32,24,31.71,60.3,12.58,2.2,930.5,97.5,0.004,0.208,0.0,0.001,100,True,408
2025-10-11 02:32:56,81.7,32,24,31.71,60.4,12.57,2.2,930.5,97.5,0.0,0.111,0.0,0.002,100,True,408
2025-10-11 02:32:57,82.1,32,24,31.71,60.4,12.57,2.2,930.5,97.5,0.0,0.02,0.0,0.002,100,True,410
2025-10-11 02:32:59,78.5,32,24,31.71,60.4,12.57,2.2,930.5,97.5,0.0,0.135,0.0,0.001,100,True,408
2025-10-11 02:33:00,78.5,32,24,31.71,60.4,12.57,2.2,930.5,97.5,0.0,1.803,0.0,0.002,100,True,408
2025-10-11 02:33:01,79.9,32,24,31.71,60.3,12.58,2.2,930.5,97.5,0.0,1.078,0.0,0.001,100,True,408
2025-10-11 02:33:02,77.9,32,24,31.71,60.3,12.59,2.2,930.5,97.5,0.0,0.137,0.0,0.001,100,True,407
2025-10-11 02:33:03,79.6,32,24,31.71,60.3,12.58,2.2,930.5,97.5,0.0,0.029,0.0,0.001,100,True,409
2025-10-11 02:33:04,78.1,32,24,31.71,60.3,12.59,2.2,930.5,97.5,0.0,0.04,0.0,0.003,100,True,407
2025-10-11 02:33:05,77.0,32,24,31.71,60.3,12.58,2.2,930.5,97.5,0.0,0.8,0.0,0.001,100,True,407
2025-10-11 02:33:06,79.2,32,24,31.71,60.3,12.58,2.2,930.5,97.5,0.0,0.004,0.001,0.001,100,True,407
2025-10-11 02:33:07,77.4,32,24,31.71,60.3,12.58,2.2,930.5,97.5,0.0,0.053,0.0,0.002,100,True,407
2025-10-11 02:33:08,79.9,32,24,31.71,60.3,12.58,2.2,930.5,97.5,0.0,0.042,0.0,0.003,100,True,407
2025-10-11 02:33:09,78.0,32,24,31.71,60.3,12.58,2.2,930.5,97.5,0.0,0.022,0.001,0.001,100,True,408
2025-10-11 02:33:10,80.6,32,24,31.71,60.3,12.58,2.2,930.5,97.5,0.0,0.066,0.0,0.004,100,True,408
2025-10-11 02:33:11,79.7,32,24,31.71,60.3,12.57,2.2,930.5,97.5,0.0,0.277,0.0,0.007,100,True,408
2025-10-11 02:33:12,77.3,32,24,31.71,60.3,12.57,2.2,930.5,97.5,0.0,0.06,0.005,0.009,100,True,408
2025-10-11 02:33:13,78.4,32,24,31.71,60.3,12.58,2.2,930.5,97.5,0.0,0.049,0.0,0.006,100,True,408
2025-10-11 02:33:14,84.0,32,24,31.71,60.9,12.39,2.2,930.5,97.5,0.0,0.047,0.0,0.009,100,True,408
2025-10-11 02:33:15,98.8,32,24,31.71,61.2,12.29,2.2,930.5,97.5,0.002,0.113,0.0,0.007,100,True,409
2025-10-11 02:33:17,99.2,32,24,31.71,61.2,12.3,2.2,930.5,97.5,0.0,0.004,0.0,0.008,100,True,408
2025-10-11 02:33:18,90.0,32,24,31.71,61.0,12.37,2.2,930.5,97.5,0.0,0.039,0.0,0.008,100,True,407
2025-10-11 02:33:19,83.3,32,24,31.71,60.9,12.41,2.2,930.5,97.5,0.0,0.104,0.0,0.003,100,True,407
2025-10-11 02:33:20,80.0,32,24,31.71,60.9,12.41,2.2,930.5,97.5,0.0,0.127,0.001,0.007,100,True,407
2025-10-11 02:33:21,83.2,32,24,31.71,60.9,12.4,2.2,930.5,97.5,0.0,0.145,0.0,0.004,100,True,409
2025-10-11 02:33:22,87.5,32,24,31.71,60.9,12.41,2.2,930.5,97.5,0.013,0.043,0.0,0.002,100,True,408
2025-10-11 02:33:23,88.0,32,24,31.71,60.8,12.44,2.2,930.5,97.5,0.008,1.524,0.007,0.018,100,True,408
2025-10-11 02:33:24,93.7,32,24,31.71,60.7,12.47,2.2,930.5,97.5,0.023,0.678,0.0,0.004,100,True,407
2025-10-11 02:33:25,87.8,32,24,31.71,60.4,12.55,2.3,930.5,97.5,0.016,6.291,0.0,0.005,100,True,407
2025-10-11 02:33:26,87.6,32,24,31.71,60.3,12.6,2.3,930.5,97.5,0.0,0.0,0.001,0.001,100,True,407
2025-10-11 02:33:27,84.9,32,24,31.71,60.1,12.65,2.3,930.5,97.5,0.0,3.699,0.0,0.002,100,True,407
2025-10-11 02:33:28,85.7,32,24,31.71,60.0,12.68,2.3,930.5,97.5,0.0,0.076,0.0,0.001,100,True,409
2025-10-11 02:33:29,82.8,32,24,31.71,60.0,12.7,2.3,930.5,97.5,0.0,0.063,0.0,0.002,100,True,407
2025-10-11 02:33:30,82.2,32,24,31.71,60.0,12.7,2.3,930.5,97.5,0.0,0.0,0.0,0.001,100,True,407
2025-10-11 02:33:31,82.2,32,24,31.71,60.0,12.67,2.3,930.5,97.5,0.017,0.094,0.009,0.009,100,True,407
2025-10-11 02:33:32,77.2,32,24,31.71,60.1,12.66,2.3,930.5,97.5,0.0,0.165,0.0,0.002,100,True,407
2025-10-11 02:33:33,79.0,32,24,31.71,60.1,12.65,2.3,930.5,97.5,0.0,0.029,0.001,0.002,100,True,409
2025-10-11 02:33:34,77.7,32,24,31.71,60.1,12.66,2.3,930.5,97.5,0.0,0.0,0.0,0.002,100,True,407
2025-10-11 02:33:35,77.0,32,24,31.71,60.1,12.66,2.3,930.5,97.5,0.0,0.064,0.0,0.001,100,True,407
2025-10-11 02:33:37,75.1,32,24,31.71,60.0,12.69,2.3,930.5,97.5,0.0,0.067,0.0,0.001,100,True,402
2025-10-11 02:33:38,53.8,32,24,31.71,59.9,12.73,2.3,930.5,97.5,0.0,0.116,0.0,0.001,100,True,397
2025-10-11 02:33:39,53.9,32,24,31.71,59.9,12.7,2.3,930.5,97.5,0.0,0.0,0.033,0.001,100,True,397
2025-10-11 02:33:40,52.6,32,24,31.71,59.9,12.72,2.3,930.5,97.5,0.0,0.236,0.034,0.021,100,True,396
2025-10-11 02:33:41,53.0,32,24,31.71,59.8,12.74,2.3,930.5,97.5,0.062,0.054,0.0,0.0,100,True,396
2025-10-11 02:33:42,51.6,32,24,31.71,59.8,12.74,2.3,930.5,97.5,0.001,1.694,0.0,0.001,100,True,396
2025-10-11 02:33:43,52.5,32,24,31.71,59.8,12.74,2.3,930.5,97.5,0.0,0.159,0.0,0.002,100,True,396
2025-10-11 02:33:44,57.6,32,24,31.71,59.8,12.74,2.3,930.5,97.5,0.0,0.0,0.001,0.003,100,True,396
2025-10-11 02:33:45,52.5,32,24,31.71,59.8,12.74,2.3,930.5,97.5,0.0,0.059,0.028,0.015,100,True,395
2025-10-11 02:33:46,52.7,32,24,31.71,59.9,12.72,2.3,930.5,97.5,0.0,0.48,0.001,0.007,100,True,397
2025-10-11 02:33:47,51.3,32,24,31.71,59.8,12.73,2.3,930.5,97.5,0.0,0.345,0.0,0.002,100,True,395
2025-10-11 02:33:48,52.6,32,24,31.71,59.8,12.73,2.3,930.5,97.5,0.0,0.102,0.004,0.015,100,True,395
2025-10-11 02:33:49,52.7,32,24,31.71,59.9,12.73,2.3,930.5,97.5,0.0,0.072,0.0,0.009,100,True,395
2025-10-11 02:33:50,56.1,32,24,31.71,59.9,12.71,2.3,930.5,97.5,0.0,0.11,0.0,0.004,100,True,396
2025-10-11 02:33:51,58.1,32,24,31.71,59.9,12.72,2.3,930.5,97.5,0.0,0.065,0.001,0.005,100,True,396
2025-10-11 02:33:52,57.7,32,24,31.71,59.9,12.72,2.3,930.5,97.5,0.023,0.191,0.0,0.004,100,True,396
2025-10-11 02:33:53,62.2,32,24,31.71,59.8,12.73,2.3,930.5,97.5,0.16,0.407,0.0,0.003,100,True,398
2025-10-11 02:33:54,60.7,32,24,31.71,59.9,12.73,2.3,930.5,97.5,0.113,0.368,0.001,0.008,100,True,396
2025-10-11 02:33:55,58.0,32,24,31.71,59.9,12.73,2.3,930.5,97.5,0.043,0.041,0.0,0.003,100,True,396
2025-10-11 02:33:56,57.2,32,24,31.71,59.8,12.73,2.3,930.5,97.5,0.0,0.023,0.0,0.006,100,True,395
2025-10-11 02:33:57,55.7,32,24,31.71,59.8,12.73,2.3,930.5,97.5,0.0,1.464,0.0,0.001,100,True,395
2025-10-11 02:33:58,53.0,32,24,31.71,59.9,12.72,2.3,930.5,97.5,0.0,0.155,0.0,0.002,100,True,397
2025-10-11 02:33:59,55.9,32,24,31.71,59.8,12.74,2.3,930.5,97.5,0.0,0.09,0.006,0.006,100,True,395
2025-10-11 02:34:00,51.2,32,24,31.71,59.8,12.73,2.3,930.5,97.5,0.0,0.478,0.0,0.002,100,True,395
2025-10-11 02:34:01,56.1,32,24,31.71,59.8,12.74,2.3,930.5,97.5,0.0,0.133,0.004,0.01,100,True,395
2025-10-11 02:34:03,54.5,32,24,31.71,59.8,12.73,2.3,930.5,97.5,0.0,0.188,0.0,0.002,100,True,395
2025-10-11 02:34:04,55.2,32,24,31.71,59.8,12.74,2.3,930.5,97.5,0.0,0.028,0.0,0.002,100,True,395
2025-10-11 02:34:05,52.3,32,24,31.71,60.0,12.7,2.3,930.5,97.5,0.0,0.101,0.106,0.01,100,True,395
2025-10-11 02:34:06,53.7,32,24,31.71,60.1,12.67,2.3,930.5,97.5,0.0,0.0,0.004,0.007,100,True,397
2025-10-11 02:34:07,55.1,32,24,31.71,60.1,12.65,2.3,930.5,97.5,0.0,0.089,0.0,0.006,100,True,395
2025-10-11 02:34:08,52.4,32,24,31.71,60.1,12.65,2.3,930.5,97.5,0.062,0.136,0.0,0.004,100,True,395
2025-10-11 02:34:09,52.3,32,24,31.71,60.1,12.65,2.3,930.5,97.5,0.0,0.073,0.0,0.002,100,True,395
