timestamp,cpu_percent,cpu_count_logical,cpu_count_physical,ram_total_GB,ram_used_percent,ram_available_GB,swap_used_percent,disk_total_GB,disk_used_percent,disk_read_MB,disk_write_MB,net_sent_MB,net_recv_MB,battery_percent,battery_plugged,process_count
2026-01-11 01:16:57,28.8,32,24,31.71,45.7,17.21,0.2,930.5,64.4,0.0,0.18,2.627,0.049,100,True,356
2026-01-11 01:16:58,32.0,32,24,31.71,45.7,17.21,0.2,930.5,64.4,0.0,0.528,6.158,0.118,100,True,356
2026-01-11 01:16:59,30.1,32,24,31.71,45.7,17.22,0.2,930.5,64.4,0.0,0.206,8.05,0.146,100,True,356
2026-01-11 01:17:00,27.7,32,24,31.71,45.8,17.2,0.2,930.5,64.4,0.0,0.243,2.25,0.05,100,True,358
2026-01-11 01:17:01,29.7,32,24,31.71,45.7,17.21,0.2,930.5,64.4,0.0,0.723,6.285,0.113,100,True,356
2026-01-11 01:17:02,31.8,32,24,31.71,45.7,17.21,0.2,930.5,64.4,0.0,0.338,8.298,0.132,100,True,356
2026-01-11 01:17:03,29.6,32,24,31.71,45.7,17.21,0.2,930.5,64.4,0.002,0.266,0.242,0.02,100,True,356
2026-01-11 01:17:04,28.3,32,24,31.71,45.7,17.21,0.2,930.5,64.4,0.0,0.373,8.302,0.136,100,True,356
2026-01-11 01:17:05,29.0,32,24,31.71,45.7,17.21,0.2,930.5,64.4,0.0,0.109,3.131,0.056,100,True,356
2026-01-11 01:17:06,29.9,32,24,31.71,45.7,17.21,0.2,930.5,64.4,0.0,0.411,5.412,0.093,100,True,356
2026-01-11 01:17:07,29.0,32,24,31.71,45.7,17.21,0.2,930.5,64.4,0.0,1.252,6.098,0.102,100,True,356
2026-01-11 01:17:08,28.7,32,24,31.71,45.7,17.22,0.2,930.5,64.4,0.0,0.24,2.435,0.045,100,True,356
2026-01-11 01:17:09,32.7,32,24,31.71,45.9,17.15,0.2,930.5,64.4,9.957,1.195,7.835,0.12,100,True,369
2026-01-11 01:17:10,48.7,32,24,31.71,46.1,17.08,0.2,930.5,64.4,44.571,6.656,0.502,0.046,100,True,370
2026-01-11 01:17:11,39.5,32,24,31.71,46.0,17.11,0.2,930.5,64.4,10.1,45.803,8.326,0.173,100,True,362
2026-01-11 01:17:12,31.0,32,24,31.71,46.0,17.12,0.2,930.5,64.4,10.839,8.153,0.257,0.093,100,True,362
2026-01-11 01:17:13,34.3,32,24,31.71,46.1,17.09,0.2,930.5,64.4,9.726,0.285,8.311,0.134,100,True,363
2026-01-11 01:17:14,34.1,32,24,31.71,46.0,17.11,0.2,930.5,64.4,9.159,0.54,6.511,0.117,100,True,361
2026-01-11 01:17:15,31.4,32,24,31.71,46.0,17.11,0.2,930.5,64.4,4.455,0.759,2.027,0.045,100,True,361
2026-01-11 01:17:16,32.4,32,24,31.71,46.0,17.11,0.2,930.5,64.4,8.634,0.579,7.442,0.105,100,True,361
